ID,Image1,Image2,Type
9573,57__M_Right_middle_finger.BMP,83__M_Right_middle_finger.BMP,0
9574,56__M_Left_ring_finger.BMP,83__M_Right_index_finger.BMP,0
9575,83__M_Right_thumb_finger.BMP,95__M_Left_little_finger.BMP,0
9576,83__M_Left_index_finger.BMP,116__M_Left_thumb_finger.BMP,0
9577,14__M_Right_middle_finger.BMP,83__M_Right_little_finger.BMP,0
9578,56__M_Left_index_finger.BMP,83__M_Left_ring_finger.BMP,0
9579,83__M_Left_middle_finger.BMP,115__M_Left_ring_finger.BMP,0
9580,55__M_Right_thumb_finger.BMP,83__M_Left_thumb_finger.BMP,0
9581,83__M_Right_little_finger.BMP,102__M_Right_thumb_finger.BMP,0
9582,83__M_Right_ring_finger.BMP,89__M_Right_ring_finger.BMP,0
9583,13__M_Left_middle_finger.BMP,83__M_Left_middle_finger.BMP,0
9584,31__M_Right_thumb_finger.BMP,83__M_Left_index_finger.BMP,0
9585,83__M_Right_index_finger.BMP,113__M_Right_middle_finger.BMP,0
9586,84__M_Left_thumb_finger.BMP,97__M_Right_little_finger.BMP,0
9587,30__M_Right_thumb_finger.BMP,84__M_Left_ring_finger.BMP,0
9588,84__M_Left_middle_finger.BMP,102__M_Left_ring_finger.BMP,0
9589,29__M_Left_little_finger.BMP,84__M_Right_thumb_finger.BMP,0
9590,84__M_Right_thumb_finger.BMP,121__M_Right_thumb_finger.BMP,0
9591,27__M_Right_middle_finger.BMP,84__M_Right_index_finger.BMP,0
9592,15__M_Left_ring_finger.BMP,84__M_Right_ring_finger.BMP,0
9593,63__M_Right_thumb_finger.BMP,84__M_Right_little_finger.BMP,0
9594,84__M_Right_ring_finger.BMP,99__M_Left_little_finger.BMP,0
9595,14__M_Left_index_finger.BMP,84__M_Right_thumb_finger.BMP,0
9596,84__M_Right_middle_finger.BMP,103__M_Left_little_finger.BMP,0
9597,84__M_Left_ring_finger.BMP,111__M_Right_little_finger.BMP,0
9598,84__M_Right_middle_finger.BMP,119__M_Right_ring_finger.BMP,0
9599,83__M_Right_thumb_finger.BMP,84__M_Left_ring_finger.BMP,0
9600,84__M_Left_little_finger.BMP,121__M_Right_middle_finger.BMP,0
9601,84__M_Left_index_finger.BMP,128__M_Right_index_finger.BMP,0
9602,79__M_Right_index_finger.BMP,84__M_Right_ring_finger.BMP,0
9603,54__M_Right_middle_finger.BMP,84__M_Left_ring_finger.BMP,0
9604,84__M_Right_ring_finger.BMP,88__M_Left_middle_finger.BMP,0
9605,72__M_Right_middle_finger.BMP,84__M_Right_middle_finger.BMP,0
9606,84__M_Right_little_finger.BMP,122__M_Left_thumb_finger.BMP,0
9607,84__M_Right_little_finger.BMP,115__M_Right_little_finger.BMP,0
9608,38__M_Right_middle_finger.BMP,84__M_Left_little_finger.BMP,0
9609,84__M_Right_little_finger.BMP,119__M_Right_middle_finger.BMP,0
9610,60__M_Right_ring_finger.BMP,84__M_Right_index_finger.BMP,0
9611,79__M_Left_thumb_finger.BMP,84__M_Left_index_finger.BMP,0
9612,32__M_Left_thumb_finger.BMP,84__M_Left_ring_finger.BMP,0
9613,81__M_Left_little_finger.BMP,84__M_Right_index_finger.BMP,0
9614,9__M_Right_little_finger.BMP,84__M_Right_middle_finger.BMP,0
9615,65__M_Right_middle_finger.BMP,84__M_Right_index_finger.BMP,0
9616,20__M_Right_middle_finger.BMP,84__M_Left_little_finger.BMP,0
9617,31__M_Left_middle_finger.BMP,84__M_Right_thumb_finger.BMP,0
9618,32__M_Left_index_finger.BMP,84__M_Left_middle_finger.BMP,0
9619,31__M_Right_middle_finger.BMP,84__M_Right_little_finger.BMP,0
9620,14__M_Left_ring_finger.BMP,84__M_Right_little_finger.BMP,0
9621,19__M_Left_index_finger.BMP,84__M_Right_thumb_finger.BMP,0
9622,84__M_Left_middle_finger.BMP,90__M_Left_ring_finger.BMP,0
9623,84__M_Left_ring_finger.BMP,97__M_Left_middle_finger.BMP,0
9624,17__M_Left_middle_finger.BMP,84__M_Right_thumb_finger.BMP,0
9625,84__M_Left_ring_finger.BMP,110__M_Right_index_finger.BMP,0
9626,84__M_Left_little_finger.BMP,110__M_Left_index_finger.BMP,0
9627,43__M_Left_thumb_finger.BMP,84__M_Right_little_finger.BMP,0
9628,84__M_Right_little_finger.BMP,100__M_Left_thumb_finger.BMP,0
9629,28__M_Left_thumb_finger.BMP,84__M_Right_middle_finger.BMP,0
9630,4__M_Left_ring_finger.BMP,84__M_Right_ring_finger.BMP,0
9631,15__M_Right_index_finger.BMP,85__M_Left_ring_finger.BMP,0
9632,41__M_Left_middle_finger.BMP,85__M_Left_thumb_finger.BMP,0
9633,5__M_Left_index_finger.BMP,85__M_Right_middle_finger.BMP,0
9634,43__M_Right_middle_finger.BMP,85__M_Left_thumb_finger.BMP,0
9635,3__M_Right_middle_finger.BMP,85__M_Left_little_finger.BMP,0
9636,4__M_Left_thumb_finger.BMP,85__M_Right_little_finger.BMP,0
9637,1__M_Right_ring_finger.BMP,85__M_Right_thumb_finger.BMP,0
9638,56__M_Left_little_finger.BMP,85__M_Right_index_finger.BMP,0
9639,7__M_Right_little_finger.BMP,85__M_Left_little_finger.BMP,0
9640,65__M_Right_middle_finger.BMP,85__M_Left_ring_finger.BMP,0
9641,85__M_Right_little_finger.BMP,112__M_Left_little_finger.BMP,0
9642,85__M_Right_little_finger.BMP,107__M_Left_thumb_finger.BMP,0
9643,28__M_Right_little_finger.BMP,85__M_Left_middle_finger.BMP,0
9644,85__M_Right_index_finger.BMP,115__M_Right_middle_finger.BMP,0
9645,19__M_Right_index_finger.BMP,85__M_Left_index_finger.BMP,0
9646,85__M_Right_index_finger.BMP,121__M_Right_little_finger.BMP,0
9647,42__M_Right_index_finger.BMP,85__M_Left_ring_finger.BMP,0
9648,65__M_Left_index_finger.BMP,85__M_Left_thumb_finger.BMP,0
9649,85__M_Left_ring_finger.BMP,127__M_Left_little_finger.BMP,0
9650,85__M_Right_middle_finger.BMP,116__M_Left_ring_finger.BMP,0
9651,85__M_Left_index_finger.BMP,102__M_Right_ring_finger.BMP,0
9652,38__M_Left_index_finger.BMP,85__M_Right_little_finger.BMP,0
9653,63__M_Left_little_finger.BMP,85__M_Left_index_finger.BMP,0
9654,85__M_Right_index_finger.BMP,120__M_Left_middle_finger.BMP,0
9655,20__M_Right_ring_finger.BMP,85__M_Right_middle_finger.BMP,0
9656,76__M_Left_middle_finger.BMP,85__M_Right_index_finger.BMP,0
9657,74__M_Left_index_finger.BMP,85__M_Left_middle_finger.BMP,0
9658,22__M_Right_little_finger.BMP,85__M_Left_ring_finger.BMP,0
9659,2__M_Right_middle_finger.BMP,85__M_Right_thumb_finger.BMP,0
9660,75__M_Left_index_finger.BMP,85__M_Left_thumb_finger.BMP,0
9661,20__M_Right_index_finger.BMP,85__M_Right_ring_finger.BMP,0
9662,25__M_Right_little_finger.BMP,85__M_Left_thumb_finger.BMP,0
9663,74__M_Left_index_finger.BMP,85__M_Left_ring_finger.BMP,0
9664,65__M_Left_little_finger.BMP,85__M_Right_ring_finger.BMP,0
9665,84__M_Left_middle_finger.BMP,85__M_Right_index_finger.BMP,0
9666,76__M_Right_index_finger.BMP,85__M_Right_little_finger.BMP,0
9667,20__M_Left_middle_finger.BMP,85__M_Right_thumb_finger.BMP,0
9668,79__M_Right_little_finger.BMP,85__M_Right_index_finger.BMP,0
9669,85__M_Right_little_finger.BMP,88__M_Right_index_finger.BMP,0
9670,85__M_Right_index_finger.BMP,129__M_Right_middle_finger.BMP,0
9671,41__M_Left_middle_finger.BMP,85__M_Right_thumb_finger.BMP,0
9672,2__M_Left_ring_finger.BMP,85__M_Right_index_finger.BMP,0
9673,81__M_Left_little_finger.BMP,85__M_Left_ring_finger.BMP,0
9674,31__M_Left_middle_finger.BMP,85__M_Left_ring_finger.BMP,0
9675,85__M_Right_middle_finger.BMP,127__M_Right_little_finger.BMP,0
9676,63__M_Right_middle_finger.BMP,86__M_Left_ring_finger.BMP,0
9677,79__M_Right_thumb_finger.BMP,86__M_Right_ring_finger.BMP,0
9678,38__M_Right_ring_finger.BMP,86__M_Left_index_finger.BMP,0
9679,58__M_Right_little_finger.BMP,86__M_Right_middle_finger.BMP,0
9680,37__M_Left_index_finger.BMP,86__M_Right_little_finger.BMP,0
9681,31__M_Left_little_finger.BMP,86__M_Left_little_finger.BMP,0
9682,48__M_Left_little_finger.BMP,86__M_Right_thumb_finger.BMP,0
9683,86__M_Right_thumb_finger.BMP,105__M_Right_thumb_finger.BMP,0
9684,86__M_Right_little_finger.BMP,100__M_Left_little_finger.BMP,0
9685,4__M_Right_little_finger.BMP,86__M_Right_little_finger.BMP,0
9686,79__M_Left_index_finger.BMP,86__M_Left_index_finger.BMP,0
9687,24__M_Right_thumb_finger.BMP,86__M_Right_index_finger.BMP,0
9688,13__M_Left_middle_finger.BMP,86__M_Left_ring_finger.BMP,0
9689,81__M_Left_index_finger.BMP,86__M_Right_little_finger.BMP,0
9690,14__M_Right_ring_finger.BMP,86__M_Right_middle_finger.BMP,0
9691,76__M_Right_little_finger.BMP,86__M_Right_middle_finger.BMP,0
9692,17__M_Right_thumb_finger.BMP,86__M_Left_middle_finger.BMP,0
9693,34__M_Left_little_finger.BMP,86__M_Right_middle_finger.BMP,0
9694,86__M_Right_index_finger.BMP,109__M_Left_middle_finger.BMP,0
9695,77__M_Right_middle_finger.BMP,86__M_Left_index_finger.BMP,0
9696,86__M_Left_index_finger.BMP,113__M_Right_ring_finger.BMP,0
9697,44__M_Left_middle_finger.BMP,86__M_Left_little_finger.BMP,0
9698,86__M_Right_thumb_finger.BMP,114__M_Right_thumb_finger.BMP,0
9699,59__M_Left_index_finger.BMP,86__M_Right_thumb_finger.BMP,0
9700,86__M_Left_ring_finger.BMP,89__M_Right_index_finger.BMP,0
9701,86__M_Left_index_finger.BMP,96__M_Left_index_finger.BMP,0
9702,86__M_Right_ring_finger.BMP,87__M_Left_little_finger.BMP,0
9703,86__M_Right_little_finger.BMP,107__M_Left_little_finger.BMP,0
9704,21__M_Right_little_finger.BMP,86__M_Left_little_finger.BMP,0
9705,74__M_Right_thumb_finger.BMP,86__M_Right_index_finger.BMP,0
9706,67__M_Left_index_finger.BMP,86__M_Left_middle_finger.BMP,0
9707,69__M_Right_thumb_finger.BMP,86__M_Left_index_finger.BMP,0
9708,86__M_Right_middle_finger.BMP,114__M_Right_thumb_finger.BMP,0
9709,86__M_Right_ring_finger.BMP,125__M_Right_thumb_finger.BMP,0
9710,48__M_Right_ring_finger.BMP,86__M_Right_index_finger.BMP,0
9711,86__M_Left_middle_finger.BMP,98__M_Right_ring_finger.BMP,0
9712,71__M_Right_middle_finger.BMP,86__M_Left_thumb_finger.BMP,0
9713,18__M_Left_thumb_finger.BMP,86__M_Left_index_finger.BMP,0
9714,86__M_Right_ring_finger.BMP,130__M_Right_little_finger.BMP,0
9715,86__M_Right_middle_finger.BMP,124__M_Left_little_finger.BMP,0
9716,84__M_Left_little_finger.BMP,86__M_Right_index_finger.BMP,0
9717,86__M_Right_middle_finger.BMP,97__M_Right_middle_finger.BMP,0
9718,42__M_Right_little_finger.BMP,86__M_Left_little_finger.BMP,0
9719,32__M_Left_little_finger.BMP,86__M_Right_thumb_finger.BMP,0
9720,32__M_Right_little_finger.BMP,86__M_Left_middle_finger.BMP,0
9721,16__M_Left_index_finger.BMP,87__M_Right_index_finger.BMP,0
9722,71__M_Left_index_finger.BMP,87__M_Right_middle_finger.BMP,0
9723,34__M_Right_index_finger.BMP,87__M_Left_thumb_finger.BMP,0
9724,3__M_Right_little_finger.BMP,87__M_Left_thumb_finger.BMP,0
9725,79__M_Left_middle_finger.BMP,87__M_Left_thumb_finger.BMP,0
9726,19__M_Right_little_finger.BMP,87__M_Right_ring_finger.BMP,0
9727,13__M_Right_middle_finger.BMP,87__M_Left_little_finger.BMP,0
9728,14__M_Right_ring_finger.BMP,87__M_Left_index_finger.BMP,0
9729,58__M_Right_middle_finger.BMP,87__M_Left_ring_finger.BMP,0
9730,4__M_Left_little_finger.BMP,87__M_Left_ring_finger.BMP,0
9731,7__M_Left_ring_finger.BMP,87__M_Right_thumb_finger.BMP,0
9732,87__M_Left_thumb_finger.BMP,112__M_Left_little_finger.BMP,0
9733,87__M_Right_little_finger.BMP,130__M_Right_little_finger.BMP,0
9734,41__M_Right_little_finger.BMP,87__M_Left_middle_finger.BMP,0
9735,53__M_Right_middle_finger.BMP,87__M_Right_ring_finger.BMP,0
9736,15__M_Left_little_finger.BMP,87__M_Right_ring_finger.BMP,0
9737,87__M_Right_thumb_finger.BMP,105__M_Right_little_finger.BMP,0
9738,1__M_Right_middle_finger.BMP,87__M_Left_index_finger.BMP,0
9739,50__M_Right_thumb_finger.BMP,87__M_Left_ring_finger.BMP,0
9740,11__M_Left_thumb_finger.BMP,87__M_Left_middle_finger.BMP,0
9741,87__M_Right_ring_finger.BMP,107__M_Left_middle_finger.BMP,0
9742,59__M_Left_little_finger.BMP,87__M_Left_ring_finger.BMP,0
9743,69__M_Right_index_finger.BMP,87__M_Right_thumb_finger.BMP,0
9744,87__M_Left_thumb_finger.BMP,90__M_Right_thumb_finger.BMP,0
9745,60__M_Left_middle_finger.BMP,87__M_Right_index_finger.BMP,0
9746,14__M_Left_little_finger.BMP,87__M_Right_index_finger.BMP,0
9747,87__M_Right_ring_finger.BMP,130__M_Left_index_finger.BMP,0
9748,87__M_Right_middle_finger.BMP,97__M_Right_index_finger.BMP,0
9749,87__M_Left_middle_finger.BMP,100__M_Left_little_finger.BMP,0
9750,87__M_Left_index_finger.BMP,100__M_Right_index_finger.BMP,0
9751,58__M_Left_index_finger.BMP,87__M_Right_thumb_finger.BMP,0
9752,87__M_Left_little_finger.BMP,97__M_Left_index_finger.BMP,0
9753,70__M_Right_little_finger.BMP,87__M_Left_ring_finger.BMP,0
9754,86__M_Left_little_finger.BMP,87__M_Left_middle_finger.BMP,0
9755,87__M_Left_thumb_finger.BMP,117__M_Right_ring_finger.BMP,0
9756,65__M_Left_index_finger.BMP,87__M_Left_index_finger.BMP,0
9757,81__M_Left_little_finger.BMP,87__M_Left_little_finger.BMP,0
9758,60__M_Right_thumb_finger.BMP,87__M_Left_index_finger.BMP,0
9759,87__M_Left_little_finger.BMP,92__M_Left_middle_finger.BMP,0
9760,16__M_Left_middle_finger.BMP,87__M_Right_index_finger.BMP,0
9761,38__M_Left_middle_finger.BMP,87__M_Right_ring_finger.BMP,0
9762,87__M_Left_middle_finger.BMP,104__M_Right_thumb_finger.BMP,0
9763,87__M_Right_ring_finger.BMP,117__M_Right_ring_finger.BMP,0
9764,63__M_Left_index_finger.BMP,87__M_Right_thumb_finger.BMP,0
9765,84__M_Left_index_finger.BMP,87__M_Right_thumb_finger.BMP,0
9766,83__M_Left_middle_finger.BMP,88__M_Right_index_finger.BMP,0
9767,34__M_Left_little_finger.BMP,88__M_Left_middle_finger.BMP,0
9768,88__M_Left_middle_finger.BMP,99__M_Left_middle_finger.BMP,0
9769,86__M_Left_thumb_finger.BMP,88__M_Right_middle_finger.BMP,0
9770,88__M_Right_ring_finger.BMP,129__M_Right_middle_finger.BMP,0
9771,67__M_Left_little_finger.BMP,88__M_Right_ring_finger.BMP,0
9772,59__M_Left_middle_finger.BMP,88__M_Right_little_finger.BMP,0
9773,78__M_Left_little_finger.BMP,88__M_Right_ring_finger.BMP,0
9774,88__M_Right_little_finger.BMP,124__M_Left_thumb_finger.BMP,0
9775,88__M_Right_ring_finger.BMP,106__M_Right_little_finger.BMP,0
9776,11__M_Left_little_finger.BMP,88__M_Left_middle_finger.BMP,0
9777,6__M_Left_thumb_finger.BMP,88__M_Left_ring_finger.BMP,0
9778,88__M_Right_middle_finger.BMP,105__M_Left_thumb_finger.BMP,0
9779,88__M_Right_ring_finger.BMP,94__M_Left_thumb_finger.BMP,0
9780,73__M_Left_thumb_finger.BMP,88__M_Left_ring_finger.BMP,0
9781,88__M_Left_ring_finger.BMP,100__M_Right_index_finger.BMP,0
9782,88__M_Left_little_finger.BMP,117__M_Left_index_finger.BMP,0
9783,71__M_Left_thumb_finger.BMP,88__M_Right_ring_finger.BMP,0
9784,88__M_Right_index_finger.BMP,129__M_Right_ring_finger.BMP,0
9785,22__M_Right_index_finger.BMP,88__M_Right_ring_finger.BMP,0
9786,88__M_Left_ring_finger.BMP,127__M_Right_ring_finger.BMP,0
9787,4__M_Left_little_finger.BMP,88__M_Left_middle_finger.BMP,0
9788,88__M_Right_thumb_finger.BMP,115__M_Left_middle_finger.BMP,0
9789,19__M_Left_little_finger.BMP,88__M_Left_ring_finger.BMP,0
9790,76__M_Right_thumb_finger.BMP,88__M_Right_middle_finger.BMP,0
9791,33__M_Right_index_finger.BMP,88__M_Left_thumb_finger.BMP,0
9792,88__M_Right_ring_finger.BMP,109__M_Left_thumb_finger.BMP,0
9793,68__M_Right_thumb_finger.BMP,88__M_Right_thumb_finger.BMP,0
9794,88__M_Right_ring_finger.BMP,101__M_Right_little_finger.BMP,0
9795,1__M_Right_middle_finger.BMP,88__M_Right_middle_finger.BMP,0
9796,88__M_Left_index_finger.BMP,106__M_Right_thumb_finger.BMP,0
9797,85__M_Right_ring_finger.BMP,88__M_Left_little_finger.BMP,0
9798,13__M_Left_ring_finger.BMP,88__M_Right_index_finger.BMP,0
9799,42__M_Right_middle_finger.BMP,88__M_Left_ring_finger.BMP,0
9800,36__M_Left_index_finger.BMP,88__M_Left_thumb_finger.BMP,0
9801,88__M_Left_little_finger.BMP,111__M_Right_little_finger.BMP,0
9802,61__M_Right_middle_finger.BMP,88__M_Left_index_finger.BMP,0
9803,40__M_Right_ring_finger.BMP,88__M_Left_ring_finger.BMP,0
9804,88__M_Left_little_finger.BMP,101__M_Right_index_finger.BMP,0
9805,72__M_Left_ring_finger.BMP,88__M_Left_thumb_finger.BMP,0
9806,88__M_Left_thumb_finger.BMP,101__M_Right_little_finger.BMP,0
9807,52__M_Left_middle_finger.BMP,88__M_Right_index_finger.BMP,0
9808,88__M_Right_little_finger.BMP,93__M_Left_thumb_finger.BMP,0
9809,55__M_Left_ring_finger.BMP,88__M_Left_little_finger.BMP,0
9810,81__M_Right_middle_finger.BMP,88__M_Right_ring_finger.BMP,0
9811,24__M_Right_index_finger.BMP,89__M_Right_ring_finger.BMP,0
9812,79__M_Left_index_finger.BMP,89__M_Left_middle_finger.BMP,0
9813,77__M_Right_thumb_finger.BMP,89__M_Right_thumb_finger.BMP,0
9814,32__M_Right_little_finger.BMP,89__M_Left_thumb_finger.BMP,0
9815,38__M_Right_index_finger.BMP,89__M_Right_ring_finger.BMP,0
9816,89__M_Right_index_finger.BMP,106__M_Left_little_finger.BMP,0
9817,21__M_Left_ring_finger.BMP,89__M_Left_ring_finger.BMP,0
9818,89__M_Left_middle_finger.BMP,96__M_Right_index_finger.BMP,0
9819,32__M_Right_middle_finger.BMP,89__M_Left_ring_finger.BMP,0
9820,75__M_Right_index_finger.BMP,89__M_Left_middle_finger.BMP,0
9821,4__M_Right_middle_finger.BMP,89__M_Right_index_finger.BMP,0
9822,19__M_Right_little_finger.BMP,89__M_Right_little_finger.BMP,0
9823,26__M_Right_index_finger.BMP,89__M_Left_thumb_finger.BMP,0
9824,67__M_Right_little_finger.BMP,89__M_Right_thumb_finger.BMP,0
9825,89__M_Left_thumb_finger.BMP,91__M_Right_ring_finger.BMP,0
9826,88__M_Right_index_finger.BMP,89__M_Right_little_finger.BMP,0
9827,2__M_Right_ring_finger.BMP,89__M_Left_little_finger.BMP,0
9828,12__M_Right_ring_finger.BMP,89__M_Right_middle_finger.BMP,0
9829,41__M_Right_ring_finger.BMP,89__M_Left_little_finger.BMP,0
9830,89__M_Left_thumb_finger.BMP,102__M_Right_middle_finger.BMP,0
9831,46__M_Left_index_finger.BMP,89__M_Left_little_finger.BMP,0
9832,89__M_Left_index_finger.BMP,93__M_Right_thumb_finger.BMP,0
9833,16__M_Left_middle_finger.BMP,89__M_Left_ring_finger.BMP,0
9834,47__M_Left_index_finger.BMP,89__M_Right_thumb_finger.BMP,0
9835,89__M_Left_middle_finger.BMP,127__M_Right_index_finger.BMP,0
9836,89__M_Right_index_finger.BMP,105__M_Left_middle_finger.BMP,0
9837,35__M_Right_thumb_finger.BMP,89__M_Left_middle_finger.BMP,0
9838,75__M_Left_index_finger.BMP,89__M_Right_middle_finger.BMP,0
9839,4__M_Left_thumb_finger.BMP,89__M_Right_middle_finger.BMP,0
9840,58__M_Left_ring_finger.BMP,89__M_Right_thumb_finger.BMP,0
9841,30__M_Left_thumb_finger.BMP,89__M_Right_middle_finger.BMP,0
9842,89__M_Left_little_finger.BMP,121__M_Left_ring_finger.BMP,0
9843,89__M_Right_little_finger.BMP,120__M_Left_thumb_finger.BMP,0
9844,22__M_Left_little_finger.BMP,89__M_Right_middle_finger.BMP,0
9845,89__M_Right_ring_finger.BMP,96__M_Right_index_finger.BMP,0
9846,20__M_Left_little_finger.BMP,89__M_Right_little_finger.BMP,0
9847,9__M_Right_ring_finger.BMP,89__M_Left_middle_finger.BMP,0
9848,89__M_Right_index_finger.BMP,103__M_Right_little_finger.BMP,0
9849,29__M_Left_index_finger.BMP,89__M_Left_index_finger.BMP,0
9850,56__M_Left_middle_finger.BMP,89__M_Left_middle_finger.BMP,0
9851,54__M_Right_index_finger.BMP,89__M_Left_middle_finger.BMP,0
9852,82__M_Right_index_finger.BMP,89__M_Right_ring_finger.BMP,0
9853,63__M_Left_little_finger.BMP,89__M_Right_middle_finger.BMP,0
9854,89__M_Left_little_finger.BMP,113__M_Right_ring_finger.BMP,0
9855,25__M_Left_ring_finger.BMP,89__M_Left_little_finger.BMP,0
9856,90__M_Right_ring_finger.BMP,121__M_Left_thumb_finger.BMP,0
9857,21__M_Left_index_finger.BMP,90__M_Right_index_finger.BMP,0
9858,90__M_Left_middle_finger.BMP,126__M_Left_index_finger.BMP,0
9859,18__M_Left_index_finger.BMP,90__M_Left_index_finger.BMP,0
9860,42__M_Left_little_finger.BMP,90__M_Left_little_finger.BMP,0
9861,22__M_Left_little_finger.BMP,90__M_Left_ring_finger.BMP,0
9862,55__M_Right_middle_finger.BMP,90__M_Right_ring_finger.BMP,0
9863,28__M_Right_little_finger.BMP,90__M_Right_middle_finger.BMP,0
9864,90__M_Right_little_finger.BMP,122__M_Left_thumb_finger.BMP,0
9865,90__M_Left_index_finger.BMP,104__M_Left_ring_finger.BMP,0
9866,90__M_Left_little_finger.BMP,126__M_Right_little_finger.BMP,0
9867,29__M_Left_middle_finger.BMP,90__M_Right_index_finger.BMP,0
9868,90__M_Left_index_finger.BMP,103__M_Right_middle_finger.BMP,0
9869,90__M_Right_middle_finger.BMP,129__M_Left_little_finger.BMP,0
9870,61__M_Left_ring_finger.BMP,90__M_Right_middle_finger.BMP,0
9871,88__M_Right_index_finger.BMP,90__M_Left_thumb_finger.BMP,0
9872,2__M_Left_ring_finger.BMP,90__M_Left_middle_finger.BMP,0
9873,2__M_Left_index_finger.BMP,90__M_Left_thumb_finger.BMP,0
9874,88__M_Left_middle_finger.BMP,90__M_Left_ring_finger.BMP,0
9875,90__M_Right_thumb_finger.BMP,98__M_Left_little_finger.BMP,0
9876,71__M_Left_little_finger.BMP,90__M_Right_thumb_finger.BMP,0
9877,44__M_Right_little_finger.BMP,90__M_Right_little_finger.BMP,0
9878,90__M_Right_little_finger.BMP,112__M_Right_index_finger.BMP,0
9879,19__M_Right_middle_finger.BMP,90__M_Left_index_finger.BMP,0
9880,82__M_Left_middle_finger.BMP,90__M_Right_little_finger.BMP,0
9881,54__M_Left_middle_finger.BMP,90__M_Right_thumb_finger.BMP,0
9882,38__M_Left_middle_finger.BMP,90__M_Right_little_finger.BMP,0
9883,51__M_Left_ring_finger.BMP,90__M_Left_ring_finger.BMP,0
9884,90__M_Left_thumb_finger.BMP,96__M_Right_index_finger.BMP,0
9885,70__M_Left_little_finger.BMP,90__M_Right_little_finger.BMP,0
9886,5__M_Left_index_finger.BMP,90__M_Right_thumb_finger.BMP,0
9887,29__M_Left_middle_finger.BMP,90__M_Right_ring_finger.BMP,0
9888,85__M_Right_thumb_finger.BMP,90__M_Left_middle_finger.BMP,0
9889,59__M_Right_thumb_finger.BMP,90__M_Left_index_finger.BMP,0
9890,90__M_Right_index_finger.BMP,109__M_Left_ring_finger.BMP,0
9891,90__M_Left_middle_finger.BMP,105__M_Right_ring_finger.BMP,0
9892,90__M_Left_ring_finger.BMP,113__M_Right_ring_finger.BMP,0
9893,21__M_Right_little_finger.BMP,90__M_Right_thumb_finger.BMP,0
9894,90__M_Right_middle_finger.BMP,104__M_Left_little_finger.BMP,0
9895,40__M_Left_thumb_finger.BMP,90__M_Left_thumb_finger.BMP,0
9896,35__M_Right_middle_finger.BMP,90__M_Right_index_finger.BMP,0
